Stimulus,N,Raw_Mean,BLUP,condition
Alterdamern,35,7.04446086595759,7.02445855910241,pseudo_only
Altereibs,34,6.80413979267138,6.82648927592889,pseudo_only
Alterfeich,36,7.02173308501748,6.95156255119439,pseudo_only
Alterlolt,36,6.79444579703404,6.82887808753179,pseudo_only
Alterschalst,31,6.8870078440282,6.90467589468137,pseudo_only
Alterscherpek,36,6.9359138197395,6.93795389826782,pseudo_only
Altertälle,37,6.98441001398771,6.9661721153986,pseudo_only
Altfallt,34,6.97430697640706,6.94360034450214,pseudo_only
Altgenbrögeg,38,6.76338477184131,6.81439617593872,pseudo_only
Altgenquin,39,6.72027444026343,6.73194449267541,pseudo_only
Altgomeschinter,37,6.94850373104076,6.92623318152104,pseudo_only
Altgressungdrolitik,42,7.04941709777582,7.05999978621077,pseudo_only
Althat,36,6.74006517794388,6.75881186634214,pseudo_only
Althohrchen,38,6.90764635983787,6.90517286148036,pseudo_only
Altifiguasast,39,6.6469547927761,6.68012460243163,pseudo_only
Altigaubchen,38,6.76223981740764,6.79087770944134,pseudo_only
Altkaneilbuchs,39,6.81304076714649,6.86050519665315,pseudo_only
Altlungskemmel,35,6.94372961987933,6.96978235657872,pseudo_only
Altmen,32,6.77484792178178,6.78811660320908,pseudo_only
Altmengaltler,34,6.94525728786802,6.89409362057004,pseudo_only
Altmennubenguhase,38,7.04525899162047,7.05058524186714,pseudo_only
Altmiebosten,40,6.79958138329011,6.80393638895769,pseudo_only
Altmier,32,6.84368046014516,6.85096771701528,pseudo_only
Altnahrsreile,36,6.82245457200483,6.87202686153938,pseudo_only
Altnistiemeg,37,6.76547080517041,6.76913940765345,pseudo_only
Altobälfe,36,6.79302157439077,6.73462978725744,pseudo_only
Altodäns,42,6.55512433415029,6.61110614221999,pseudo_only
Altokneck,37,6.5718288601408,6.61403256506141,pseudo_only
Altomobagmagrig,43,6.94108788244261,6.93109573127619,pseudo_only
Altomobimnähra,35,6.85992152371927,6.9152676892095,pseudo_only
Altorerpflift,35,6.90577001292199,6.84324206196934,pseudo_only
Altosbie,40,6.75911865729532,6.72696777149844,pseudo_only
Altosibabt,39,6.68135483996664,6.69204672283121,pseudo_only
Altostürr,37,6.65181633768462,6.68043005912758,pseudo_only
Altpenboten,36,7.00389399040803,6.98387239705605,pseudo_only
Altphägel,39,6.77841142935733,6.80892427045695,pseudo_only
Altradanblauf,37,6.81424877450002,6.81792040492214,pseudo_only
Altschang,31,6.95753567787425,6.93282509347146,pseudo_only
Altscheigungshesbe,38,7.19910589042631,7.23029904125054,pseudo_only
Altse,36,6.63438121726404,6.6748834835598,pseudo_only
Altser,37,6.85293648430469,6.79300157959508,pseudo_only
Altsetic,37,6.72748578582363,6.75566200174763,pseudo_only
Altsöndenbehärle,41,6.9087890331406,6.91171274007504,pseudo_only
Alttafung,39,6.86989436833687,6.85417985957555,pseudo_only
Alttande,38,6.74813678282303,6.75100397185621,pseudo_only
Alttechthanhe,39,7.01368872244802,6.96048557138024,pseudo_only
Altterefen,41,6.94996978256629,6.93733306579855,pseudo_only
Alttreisch,35,6.90756753262078,6.92820228850501,pseudo_only
Altwelkettern,32,7.20420761506607,7.15658720228739,pseudo_only
Altwieturnsanstoll,39,6.90040395912559,6.90927829689387,pseudo_only
Altzechnungsstadiur,38,7.43457407114718,7.32081469897276,pseudo_only
Alumormefähelkeit,40,6.99274264400599,6.96327383698269,pseudo_only
Alundbungsseile,38,6.85553404466464,6.86094345224638,pseudo_only
Aluropeßiomum,42,6.73048638712268,6.75556568959714,pseudo_only
Alvardegung,35,6.60663541337016,6.66334736109064,pseudo_only
Alverdacht,35,6.96968322454208,6.90332308568127,pseudo_only
Alvonebs,39,6.53916437277851,6.54577056336707,pseudo_only
Alwacks,38,6.67436806766696,6.64820828999314,pseudo_only
Alwams,38,6.53573080566325,6.5568565034681,pseudo_only
Alwendungsdielst,39,6.91357632781401,6.96587122215761,pseudo_only
Alwie,42,6.57707257017046,6.55084005146136,pseudo_only
Alwimer,39,6.60694348062941,6.59499563943158,pseudo_only
Alwundenkabscher,39,6.91106695782594,6.85585647972159,pseudo_only
Alylanblil,43,6.57544157008944,6.62004255056104,pseudo_only
Alympfundsabend,38,6.81256857345814,6.7822879622895,pseudo_only
Alynleblie,37,6.53912177812038,6.58796342284448,pseudo_only
Alzblöcheg,37,6.67844041789979,6.65325497983333,pseudo_only
Alzbumfer,41,6.61819322982982,6.67855340446373,pseudo_only
Alzdefen,38,6.57660019405909,6.55163398132942,pseudo_only
Alzdäuner,38,6.77111213311143,6.7286251438083,pseudo_only
Alzehdung,39,6.68633475591848,6.69723335298026,pseudo_only
Alzfrerhon,40,6.59385359295743,6.6376540152527,pseudo_only
Alzickschaden,43,6.75177060686513,6.79239056194184,pseudo_only
Alziffslichkeit,40,6.69623528379034,6.72598300636559,pseudo_only
Alzilger,40,6.69894484439863,6.71295391970149,pseudo_only
Alzlebung,34,6.74847076265238,6.69876255216371,pseudo_only
Alzleßer,43,6.6897220338576,6.71590460258942,pseudo_only
Alzpflechsung,41,6.80697520416066,6.81912170505495,pseudo_only
Alzschmaufer,34,6.82202750455675,6.82577524703069,pseudo_only
Alzwenheit,36,6.91619189647232,6.8842122455768,pseudo_only
Aläffnung,37,6.81042974841035,6.71656849571786,pseudo_only
Aländlungmansprache,37,7.01339859029305,6.99596154232323,pseudo_only
Alöchnung,38,6.64222330388214,6.65703745705056,pseudo_only
Alönnebs,42,6.50064997853593,6.52360503266583,pseudo_only
Amabbote,38,6.67967361562236,6.69113361040502,pseudo_only
Amachroleuung,39,6.70156195342984,6.71839487240313,pseudo_only
Amag,35,6.56987040581772,6.54951060874763,pseudo_only
Amariffhocer,42,6.63336900748017,6.63126076187141,pseudo_only
Amateldnäut,35,6.65920341281477,6.6400082140763,pseudo_only
Amauggung,40,6.59986498442552,6.61287377933075,pseudo_only
Ambaireter,39,6.65953593860284,6.64576892061406,pseudo_only
Ambannen,37,6.85100145234459,6.83792921285361,pseudo_only
Ambersuchungsfoehne,41,7.12195319384009,7.05789294718024,pseudo_only
Ambinegtum,39,6.69217807385331,6.69640435989045,pseudo_only
Amblieheit,37,6.82523337724981,6.80096013735335,pseudo_only
Ambotian,39,6.78711915508064,6.78079309470415,pseudo_only
Ambrudrisse,36,6.79206663569118,6.74415375127499,pseudo_only
Amböl,38,6.59316795727771,6.62813446367512,pseudo_only
Amböler,35,6.66663114302972,6.61968466596004,pseudo_only
Amchergextos,39,6.58366548946245,6.61136083019307,pseudo_only
Amchopau,39,6.56288085732327,6.575762878844,pseudo_only
Amdaubungsrieterin,36,7.02872244993555,7.059539364589,pseudo_only
Amdel,37,6.60646295734947,6.58732732772637,pseudo_only
Amdermiecer,38,6.56482758631037,6.59076314234147,pseudo_only
Amdistegs,38,6.57493369419403,6.60379372610467,pseudo_only
Amdreißt,38,6.65887257798656,6.72123238713101,pseudo_only
Amebels,38,6.59589284408206,6.61165366811187,pseudo_only
Ameckung,37,6.95794635185257,6.89934851547709,pseudo_only
Ameod,40,6.56375606874999,6.52377911816078,pseudo_only
Amerbiedrile,36,6.82194529557479,6.75011439033208,pseudo_only
Amerbieneichung,40,6.86293894731723,6.80328481922188,pseudo_only
Amerbierbdukt,39,6.82827010369993,6.89076479276871,pseudo_only
Amerbierüstem,35,6.74456944925933,6.76867615468174,pseudo_only
Amerfignung,39,6.71121210188539,6.6982864570279,pseudo_only
Amergiedondeß,40,6.87347405203579,6.80271939044827,pseudo_only
Amergiedsbernebfen,38,6.83277440714253,6.85524819257321,pseudo_only
Amergiegepeftung,43,6.99211732608275,6.95602606461397,pseudo_only
Amergieholinag,42,6.71610377612774,6.70895584599937,pseudo_only
Amergieverräftung,36,6.97589455787176,6.98978723533461,pseudo_only
Amerifs,39,6.51176665517238,6.58805026077685,pseudo_only
Amerliethognem,37,6.59935922365674,6.65496967505647,pseudo_only
Amfastiher,40,6.56440560490897,6.61992375687561,pseudo_only
Amfelen,38,6.65169810711302,6.66569778451172,pseudo_only
Amfer,36,6.63493626475293,6.56215392025872,pseudo_only
Amferstaaen,36,6.64427089174647,6.68186156717346,pseudo_only
Amfiger,38,6.63179643076107,6.62747205236311,pseudo_only
Amfinlatik,37,6.63607901771985,6.58664357465906,pseudo_only
Amflarsionintum,41,6.67451412615754,6.70981548757589,pseudo_only
Amfu,42,6.49663657445839,6.51370339467885,pseudo_only
Amga,39,6.55213727746486,6.54186948464433,pseudo_only
Amge,41,6.6543421386852,6.62132648527228,pseudo_only
Amgegleickechkeit,41,6.96137729800331,6.97002341034676,pseudo_only
Amgelfreil,40,6.72578832919042,6.7284372128685,pseudo_only
Amgellbogs,43,6.66146355414119,6.67063583509215,pseudo_only
Amgellflucht,42,6.98424215306493,6.92815751049565,pseudo_only
Amger,43,6.56865184583139,6.51692691645607,pseudo_only
Amgeuntebung,35,6.87934255313522,6.8389307362098,pseudo_only
Amgeßungkrilheraums,39,7.03762845771474,7.0051347221926,pseudo_only
Amgiftsgaten,37,6.88282250696519,6.90845885398332,pseudo_only
Amglugeachmörter,42,6.7631962607801,6.77530588504627,pseudo_only
Amgnebissur,42,6.66517656223201,6.67867314940856,pseudo_only
Amha,38,6.59916065162264,6.60297029550271,pseudo_only
Amheberheit,39,6.94444395385683,6.88087030911911,pseudo_only
Amherhotogiur,41,6.55259289205113,6.62374054054229,pseudo_only
Amiflallin,40,6.61691491361776,6.6657941697675,pseudo_only
Amigatiolltags,42,6.68588451461193,6.7222712184774,pseudo_only
Amigbese,39,6.59804983849357,6.62138363601579,pseudo_only
Amilatis,37,6.68129296051034,6.71912874078493,pseudo_only
Aminglabet,42,6.63765872417881,6.6764568996293,pseudo_only
Amininangebeude,40,6.82390314448388,6.80266106152812,pseudo_only
Amirn,39,6.58229999946042,6.60312644624949,pseudo_only
Amiziarinaufung,37,6.82979823576854,6.81220005727638,pseudo_only
Amkeht,36,6.63518200997118,6.63198276524977,pseudo_only
Amkestar,41,6.71218096117443,6.67849314234099,pseudo_only
Amlahoreise,39,6.66900236968271,6.68842902829167,pseudo_only
Amleidung,31,6.88616099291917,6.87000223649187,pseudo_only
Amlerhagste,41,6.74940994160288,6.73032327062823,pseudo_only
Amlerpigian,40,6.64569660103236,6.6957996642826,pseudo_only
Amlipfahrer,37,6.64969213148981,6.66771845350143,pseudo_only
Amlodistin,34,6.66217640387903,6.69992191031875,pseudo_only
Amlommenbein,38,6.75905455140338,6.72564893718889,pseudo_only
Ammakten,39,6.83020583208294,6.78989303829471,pseudo_only
Ammecheldung,37,6.98188780001809,6.95818599616505,pseudo_only
Ammenbrösidebt,42,6.80638782606413,6.838765830881,pseudo_only
Ammie,32,6.86360708433465,6.8192055752764,pseudo_only
Ammunabfahl,37,7.12619064444964,7.10155439878957,pseudo_only
Amnabi,34,6.5870087740479,6.60196333384718,pseudo_only
Amnegestarde,41,6.76643817963178,6.77818903622433,pseudo_only
Amnestind,41,6.79606890667557,6.78033665406504,pseudo_only
Amnigsmerin,41,6.75278449767701,6.73006037349553,pseudo_only
Amofleid,34,6.62491788820692,6.60907129553255,pseudo_only
Amogofie,41,6.7054733554511,6.77567229868077,pseudo_only
Amolynas,38,6.75318350063731,6.69751193784646,pseudo_only
Amoprahber,38,6.71558260379941,6.7295368293329,pseudo_only
Amopuiebung,40,6.79634219544238,6.79083639002137,pseudo_only
Ampart,36,6.74038056623598,6.75174677777204,pseudo_only
Ampdors,39,6.5439683626099,6.54503392742331,pseudo_only
Ampge,43,6.57182853724101,6.61630011935451,pseudo_only
Ampgnang,35,6.53410402884668,6.60777856386551,pseudo_only
Ampgut,38,6.64539066525895,6.64455050073851,pseudo_only
Ampke,36,6.54025936177647,6.54567353096194,pseudo_only
Ampkel,38,6.73686322134629,6.71084548968009,pseudo_only
Ampme,36,6.62977251820079,6.63628462260193,pseudo_only
Ampmer,35,6.69676052311431,6.73451069020849,pseudo_only
Ampner,40,6.56967719564006,6.66708780619064,pseudo_only
Amppem,36,6.56940988164067,6.59814377748244,pseudo_only
Ampram,39,6.68233318103141,6.67918321338675,pseudo_only
Amprapebatian,43,6.80632134901838,6.80208615803272,pseudo_only
Ampse,37,6.63474198123775,6.6638157148014,pseudo_only
Ampser,36,6.6569729610838,6.66776379179493,pseudo_only
Ampsprein,41,6.82365316930518,6.7979545482737,pseudo_only
Ampstreib,37,6.7583492791039,6.7523481075931,pseudo_only
Amptaul,39,6.72483102346278,6.78323045401415,pseudo_only
Amrendungsbasyver,40,6.88036233714248,6.85779159450452,pseudo_only
Amrenocklin,37,6.52211655369853,6.61375124811022,pseudo_only
Amschmand,44,6.71530567929778,6.76315902005272,pseudo_only
Amse,29,6.7692079640989,6.76728453409746,pseudo_only
Amsebung,40,6.81456016430035,6.76980637473684,pseudo_only
Amsempremehstied,36,6.83300926946584,6.82971213899637,pseudo_only
Amser,36,6.69275451159812,6.64541633196033,pseudo_only
Amsizänbustrei,34,6.65042172800788,6.6728881084976,pseudo_only
Amskentifinat,36,6.74092574234951,6.7749174386796,pseudo_only
Amspagoum,39,6.68780632006932,6.65089706570423,pseudo_only
Amstengung,32,7.08633862945249,7.03294907607109,pseudo_only
Amstirarbundukdium,38,6.81458105013987,6.85288607524117,pseudo_only
Amtadabteree,40,6.76285213614061,6.76924636159682,pseudo_only
Amtberwens,38,6.90214151398189,6.90917718964963,pseudo_only
Amtblichnung,33,7.20693672228328,7.13661794348391,pseudo_only
Amtbrächen,33,7.0332865265705,6.99751959764173,pseudo_only
Amtbustst,36,6.80199846113147,6.83054182169623,pseudo_only
Amtcke,34,6.69500267596258,6.61993956856759,pseudo_only
Amtckerkaffe,38,6.78297892083084,6.7807060753872,pseudo_only
Amtdebahte,35,6.71057244904825,6.72376470238252,pseudo_only
Amtdedautofols,39,6.66967544537871,6.77637693602906,pseudo_only
Amtdelerlen,40,6.79536211030566,6.77521213329435,pseudo_only
Amtdenraldung,41,6.9798336909767,6.93915657377937,pseudo_only
Amtdentenmündbeim,35,7.0260353307873,7.01323470949078,pseudo_only
Amtderflugs,35,6.8653144764921,6.88745150783571,pseudo_only
Amtdulterstäffung,35,6.91089548009397,6.93142638911997,pseudo_only
Amtenhotab,42,6.93359485290263,6.92047343999645,pseudo_only
Amtenschmann,30,6.92250553775782,6.93602337554132,pseudo_only
Amtentagsfrin,40,6.8988111521032,6.89146274703125,pseudo_only
Amterkuschungnellter,38,7.12285593139088,7.11536143386847,pseudo_only
Amterwarlafe,38,6.92617045173319,6.91961955873285,pseudo_only
Amteut,34,6.77006748876959,6.75080867568778,pseudo_only
Amtfild,41,6.67324615993324,6.71538650772253,pseudo_only
Amtgibdarat,39,6.63819835045953,6.68627472231591,pseudo_only
Amtgorbung,38,6.77518808763757,6.80704389727857,pseudo_only
Amthöltung,34,6.91404483164821,6.91522135637472,pseudo_only
Amtic,39,6.60668239659894,6.61603489595538,pseudo_only
Amtilyse,33,6.6591776685284,6.74226194744561,pseudo_only
Amtlil,39,6.72522506756396,6.62900711732244,pseudo_only
Amtloffung,37,6.80160969608725,6.8431900727299,pseudo_only
Amtmenlacks,39,6.84388881771301,6.87563675483417,pseudo_only
Amtmügenkeit,32,7.23872322259745,7.20626431369059,pseudo_only
Amtnenforten,38,6.71270575312001,6.78246432389552,pseudo_only
Amtnihahnsucht,34,6.94937910812173,6.91460582772026,pseudo_only
Amtohoffbeichen,37,6.95827811001218,6.92926439573422,pseudo_only
Amtoregnags,41,6.70427785802613,6.74842371070725,pseudo_only
Amtpheit,35,6.7046744599095,6.7660872937373,pseudo_only
Amtsbachte,27,7.08273293686222,7.01554678529396,pseudo_only
Amtsbaft,32,6.78065244588059,6.81228618611102,pseudo_only
Amtsbauf,30,7.07932208854403,7.053718042179,pseudo_only
Amtsbeckeg,38,6.87606554317111,6.86818338648321,pseudo_only
Amtsbriel,33,6.9423229263911,6.92474141307653,pseudo_only
Amtsdäbge,40,6.75139557085493,6.75213416383792,pseudo_only
Amtse,35,6.64297572283043,6.66149943695466,pseudo_only
Amtseatikkus,40,6.91225852917735,6.91749916965078,pseudo_only
Amtselfürr,40,6.93178008634956,6.91847031329222,pseudo_only
Amtsen,36,6.62576268518333,6.66048102452721,pseudo_only
Amtsfernschigt,35,6.89460777465504,6.93212544880217,pseudo_only
Amtsfetle,39,6.81614894062865,6.80268508670832,pseudo_only
Amtsge,35,6.74103308998746,6.70612593553892,pseudo_only
Amtsgegot,31,6.97720603152896,6.92451546959301,pseudo_only
Amtsgeriftleg,39,7.07239497893382,7.03020434937723,pseudo_only
Amtske,38,6.55791737827921,6.60375025271824,pseudo_only
Amtsloschile,35,6.97925363777315,6.92721464433255,pseudo_only
Amtsloßt,30,6.96469054071591,6.91154870552541,pseudo_only
Amtsmomm,38,6.89304467741759,6.82040267179666,pseudo_only
Amtsnörler,32,6.76621845494815,6.76189429543758,pseudo_only
Amtsogegung,35,6.98719099446895,6.98971868887788,pseudo_only
Amtspblacht,36,6.8376665343176,6.81811508914879,pseudo_only
Amtspckein,39,6.96603122514551,6.89419421076602,pseudo_only
Amtspdein,35,6.7211121316442,6.75960063789392,pseudo_only
Amtspeit,37,6.93203942841995,6.88813183175819,pseudo_only
Amtspendmindtichkeit,32,7.16816203191352,7.13798904840468,pseudo_only
Amtspfaßt,33,6.77353680035441,6.83442945909024,pseudo_only
Amtspfuhrt,36,6.9815150786008,6.94035221900222,pseudo_only
Amtspgreis,35,6.94077264744671,6.96404323585279,pseudo_only
Amtspheis,39,6.7907607697948,6.76402021271613,pseudo_only
Amtspidenstind,34,7.02370968804186,7.01992470441693,pseudo_only
Amtspken,38,6.67412413283299,6.71748169255518,pseudo_only
Amtspklopf,39,6.91286767501553,6.90333420382909,pseudo_only
Amtsplau,33,7.00589841107426,6.95903683018312,pseudo_only
Amtspschlam,37,6.83613665793454,6.8724998994342,pseudo_only
Amtspschreiß,31,6.85039425605206,6.91281545078275,pseudo_only
Amtsptan,39,6.78953402164679,6.78871955736697,pseudo_only
Amtsptar,38,6.86103049080597,6.85906776493957,pseudo_only
Amtsptaul,35,7.04264767717991,6.99021583746285,pseudo_only
Amtsptum,35,6.84712770985785,6.8227509821036,pseudo_only
Amtsschlam,28,7.19292958248536,7.17172206739955,pseudo_only
Amtssteop,39,6.85359253057301,6.82623922187173,pseudo_only
Amtsstiff,21,6.96634942246896,7.00303917378955,pseudo_only
Amtstiecktrögung,34,6.96230582210208,6.95952851520099,pseudo_only
Amtsvegt,37,6.81239495413733,6.76465519581684,pseudo_only
Amtsvenmoty,38,6.65901931908163,6.65857266333325,pseudo_only
Amtsvobilie,32,6.83473905997707,6.85121485178868,pseudo_only
Amtswafe,21,7.08640848800899,6.9899091408273,pseudo_only
Amtswors,43,6.61468640749475,6.67393960795844,pseudo_only
Amtszassenbaut,36,7.22214297380776,7.1720081089456,pseudo_only
Amtszeuzebdruck,37,6.98133612619242,6.96683546336199,pseudo_only
Amtszässen,37,6.88691023247813,6.89466562524273,pseudo_only
Amttasvarüt,38,6.68145402178427,6.76459392309103,pseudo_only
Amttikin,37,6.64944974146295,6.68025128121308,pseudo_only
Amttolschung,33,6.67440150086446,6.7110668314943,pseudo_only
Amttröhrenschmahr,35,7.13424298542859,7.08108756182116,pseudo_only
Amtwechshalle,17,7.16246765740384,7.15384562365056,pseudo_only
Amustab,36,6.80636034208964,6.81964760594817,pseudo_only
Amveftian,37,6.48236414086801,6.53765023790139,pseudo_only
Amwackmewelung,37,6.88012620437541,6.88286339508163,pseudo_only
Amwackschlager,35,6.95415472921652,6.89776420275548,pseudo_only
Amwebung,37,6.90856905621655,6.89900594711891,pseudo_only
Amwelatar,39,6.68562051580055,6.72391523398291,pseudo_only
Amwens,40,6.60864939013055,6.63911515974819,pseudo_only
Amyngletidul,40,6.66568132965099,6.66550775660545,pseudo_only
Amzeck,41,6.6005865338742,6.61150972179626,pseudo_only
Amzetholitar,40,6.73018359531742,6.6725719861408,pseudo_only
Amzwerbund,41,6.78905687051363,6.71396923153086,pseudo_only
Amänefekt,38,6.63380956895556,6.64415267738418,pseudo_only
Amönbiastobion,37,6.77263001911894,6.80490299962069,pseudo_only
Anablebs,39,6.62615522872479,6.64502825043239,pseudo_only
Anafau,41,6.64034150669221,6.66961313769709,pseudo_only
Analblost,39,6.85638651153602,6.88953831495214,pseudo_only
Analkrau,39,6.88165651603743,6.89272927295891,pseudo_only
Anaricklunker,42,6.76257053053922,6.73190910761418,pseudo_only
Anbehifwertheit,35,6.66509818565588,6.73013739508093,pseudo_only
Anbeichschuwe,40,6.81064756148435,6.83905767895165,pseudo_only
Anbekinkenheit,39,6.8042819849916,6.85140205599133,pseudo_only
Anbenstaae,39,6.57840408392626,6.67119267540911,pseudo_only
Anbeprahtichkeit,33,6.84228672046264,6.85628987868587,pseudo_only
Anbeschmahrtheit,33,6.96148589135215,6.96651752391134,pseudo_only
Anbesicklorme,42,6.70384511502455,6.73856770745004,pseudo_only
Anbicht,37,6.74727453394652,6.7827144874798,pseudo_only
Anbiffäfigkeit,39,6.77488949649844,6.78695586935955,pseudo_only
Anbige,36,6.70722158633735,6.72316742097563,pseudo_only
Anbizer,38,6.68731614552588,6.64535416430796,pseudo_only
Anblarogsenfar,38,6.83281230019466,6.81113642142909,pseudo_only
Anblengung,31,7.07710201202218,7.00526333507742,pseudo_only
Anblunhant,40,6.77083761926148,6.76548022494961,pseudo_only
Anblunpeit,43,6.69244982597231,6.70886063504989,pseudo_only
Anblädung,37,6.84252100159977,6.86521504575857,pseudo_only
Anbrachsstelle,23,7.11389467817411,7.11823730737492,pseudo_only
Anbraftsvogel,33,6.97797751189098,6.95600979625255,pseudo_only
Anbrambigkeit,33,6.763931855868,6.8443883319191,pseudo_only
Anbrauchgexicht,40,7.04205732409858,6.96349785795548,pseudo_only
Anbrerdung,37,6.88184560392633,6.8728962014933,pseudo_only
Anbrigulian,37,6.59236211816402,6.61357222641914,pseudo_only
Anbrust,23,7.07829536227972,7.00512612469058,pseudo_only
Anbuch,26,7.06370661249886,7.01834174152361,pseudo_only
Anbuchfartan,36,6.97189491109378,6.94845376444499,pseudo_only
Anbuchs,39,6.72355945656594,6.73069697051453,pseudo_only
Anbucht,21,6.99209783527769,6.91837832598309,pseudo_only
Anbuhlt,34,6.67815626715772,6.70528320983881,pseudo_only
Anbukt,40,6.62602146885555,6.64174408914,pseudo_only
Anbum,46,6.5940105780401,6.61215134464132,pseudo_only
Anbung,32,6.86248792655464,6.88891389950649,pseudo_only
Anburfung,33,6.76496380605455,6.75849684344486,pseudo_only
Anbus,34,6.74078666726431,6.72613700614403,pseudo_only
Anbäre,36,6.76139026341728,6.70944459835305,pseudo_only
Anböbung,35,6.7557731453987,6.81818899283167,pseudo_only
Anböle,39,6.66234804947073,6.67629759358676,pseudo_only
Anbüchung,31,6.84839322088894,6.85760512938638,pseudo_only
Ancenlilei,37,6.67662121527396,6.61628238928993,pseudo_only
Ancheidung,32,6.81884941882777,6.77819129018375,pseudo_only
Anchrutheis,40,6.63001343708184,6.65981809728782,pseudo_only
Anckendung,38,6.92637457707434,6.93966630891157,pseudo_only
Anckung,41,6.63636907369352,6.66549468749615,pseudo_only
Andelsigechmestau,39,6.81933598602096,6.80821105184437,pseudo_only
Anderbestriltibung,39,6.9591428530855,6.95423878542622,pseudo_only
Anderkoriolade,40,6.70562290267011,6.75078105660948,pseudo_only
Andermungswußtbe,39,7.02822530848865,6.96469195004278,pseudo_only
Andodioklahei,41,6.69122461980826,6.67359013565213,pseudo_only
Andrillfriel,39,6.72521124351895,6.7022072074715,pseudo_only
Andrinktstieg,37,6.8392312256666,6.82777258170106,pseudo_only
Aneifenbooben,42,6.73812468153178,6.77715092286756,pseudo_only
Aneisergir,38,6.72074003148985,6.68221792067884,pseudo_only
Anerfiepflim,39,6.68120524822893,6.68033764606828,pseudo_only
Anergieehmihaufs,41,6.75495814094702,6.72848593175788,pseudo_only
Anfachrenfichegung,39,6.80289880477277,6.84019944939824,pseudo_only
Anfachskreit,34,7.08178916433617,7.03230771911875,pseudo_only
Anfachtfohr,36,6.91499028465931,6.91510863697658,pseudo_only
Anfack,36,6.69155024474425,6.70096603191191,pseudo_only
Anfackt,36,6.83486826647251,6.81122162844031,pseudo_only
Anfackung,32,6.82072000638449,6.87199584351014,pseudo_only
Anfaftsernäbt,38,6.77211557797865,6.79390273010589,pseudo_only
Anfahmer,40,6.87025988478003,6.83235354823213,pseudo_only
Anfanveflugstrodil,38,6.86618209396841,6.87032357662699,pseudo_only
Anfehllolkeit,37,6.88737660960437,6.82302731442022,pseudo_only
Anfelkung,37,6.74022226271301,6.73971412931843,pseudo_only
Anfendlung,35,6.91110397226619,6.93425053724779,pseudo_only
Anfermöttichkeit,43,6.82764376933011,6.77585198362662,pseudo_only
Anfiditiosersum,38,6.7840181853231,6.76610872994946,pseudo_only
Anfieung,39,6.72730025017455,6.78585898494686,pseudo_only
Anfindkurbe,37,6.70715888992189,6.73413602735676,pseudo_only
Anfinfeiische,40,6.64833425139005,6.6877909075732,pseudo_only
Anfinfeilichkeit,37,7.02786333656304,6.95060852812218,pseudo_only
Anfinheimer,39,6.65222287635013,6.67341951091665,pseudo_only
Anfinlantin,34,6.64416106267703,6.63058087274818,pseudo_only
Anfladigkeit,35,6.77124654846416,6.75627627161241,pseudo_only
Anfogung,40,6.73818052086276,6.74890144117229,pseudo_only
Anfolbung,36,6.68439284736178,6.66252854558608,pseudo_only
Anfrachsfaffe,40,6.86655966594636,6.87057070057049,pseudo_only
Anfrachsspäche,33,6.9914953517752,6.9634419461941,pseudo_only
Anfung,34,6.78331155717252,6.79174459156433,pseudo_only
Anfuß,25,6.96459648682486,6.93072849801619,pseudo_only
Anfäbung,29,7.01702741199032,6.95591169614588,pseudo_only
Angarildzug,40,6.68159479092913,6.67222969564856,pseudo_only
Angat,35,6.57294624276662,6.58810384568046,pseudo_only
Angbenfluslian,40,6.77862557705813,6.83242069988319,pseudo_only
Angchrüger,40,6.65545710978721,6.69421019482338,pseudo_only
Angcäte,38,6.48340565160174,6.49728299270822,pseudo_only
Angderfotian,38,6.57952137587749,6.57250509019471,pseudo_only
Angdesick,38,6.64384043836101,6.66381872656392,pseudo_only
Angdesmezabde,36,6.5778528568121,6.62838865512129,pseudo_only
Angdolen,38,6.56743238101847,6.5840400236694,pseudo_only
Angeltninde,39,6.75836696819241,6.77942711167886,pseudo_only
Angesprehrtichkeit,38,7.19693659461888,7.19717596398924,pseudo_only
Angfagssched,39,6.90295326670024,6.84748389293093,pseudo_only
Anggakfänkommen,39,6.74089998848239,6.74200997591471,pseudo_only
Anggenhergelkeit,34,6.84090121603656,6.84867667528372,pseudo_only
Angleckstechniv,37,6.86968735569926,6.87412519873137,pseudo_only
Anglittsnefebt,41,6.75050338565417,6.77281985897785,pseudo_only
Angphebung,40,6.73591952831783,6.76312144756492,pseudo_only
Angrachslichkeit,38,6.99709934497507,7.02601363790013,pseudo_only
Angragaunkedung,40,6.84214548794635,6.87041221617142,pseudo_only
Angrüchtguts,38,6.79062534900507,6.79426278262618,pseudo_only
Angsbieter,29,7.16197168717864,7.11803593141987,pseudo_only
Angsbrutle,36,6.7681104480334,6.77146279123731,pseudo_only
Angsdorten,37,6.73986864407665,6.75493040524279,pseudo_only
Angsfellrahrt,41,6.89276187839426,6.94213868233458,pseudo_only
Angsfürrung,35,6.97343954534672,6.99007690241857,pseudo_only
Angsgevolt,36,6.87338745573782,6.85621588016923,pseudo_only
Angshablahl,36,6.82669125982023,6.82424522057382,pseudo_only
Angslaldeit,37,6.68416820870076,6.691522916058,pseudo_only
Angslifau,37,6.62488937899576,6.6614021209424,pseudo_only
Angsmechdel,38,6.76182359121451,6.76346729828387,pseudo_only
Angsmolfe,40,6.68781601829853,6.65877783289603,pseudo_only
