Stimulus,N,Raw_Mean,BLUP,condition
Festigkeit,37,6.62161310590701,6.58250412451617,words_only
Festigung,40,6.67114802035676,6.64743340748222,words_only
Festival,40,6.50694010460029,6.46833954611109,words_only
Festkleid,43,6.62567762408745,6.58646185562988,words_only
Festkleidung,40,6.54668946395846,6.58322924137339,words_only
Festkörper,34,6.52295379716907,6.52666298095127,words_only
Festland,38,6.52877595038799,6.50275817389746,words_only
Festlegung,36,6.59911305932368,6.55837282082192,words_only
Festlichkeit,37,6.60742654948049,6.58602918049971,words_only
Festmahl,36,6.52500127993718,6.5153487438186,words_only
Festnahme,43,6.43623779381677,6.5036080936327,words_only
Festnetz,40,6.50290831960295,6.53913539104407,words_only
Festnetztelefon,38,6.81756328002629,6.80222795067171,words_only
Festplatte,38,6.48425073161787,6.52744084446428,words_only
Festplatz,34,6.49702218052901,6.50616052652136,words_only
Festraum,38,6.68456820876026,6.71549753773766,words_only
Festrede,33,6.87745516503278,6.82252829707249,words_only
Festredner,26,7.04311251635973,6.9935965389276,words_only
Festsaal,39,6.53392043674187,6.52695779400952,words_only
Festschmaus,36,6.8921825399271,6.8766793385869,words_only
Festsetzung,37,6.62024470678353,6.6271680413126,words_only
Feststellung,37,6.61832436123384,6.57551188769988,words_only
Feststellungsklage,36,7.0060784549076,6.985389758787,words_only
Feststimmung,34,6.77591073661051,6.7668244977636,words_only
Festtafel,36,6.75812759015075,6.74856374544775,words_only
Festtag,37,6.59136044396517,6.57850010893224,words_only
Festumzug,36,6.73754635034348,6.69997684120749,words_only
Festung,42,6.46442076798619,6.45082028301203,words_only
Festzelt,36,6.60049770298556,6.60278485726478,words_only
Festzug,37,6.54210471176944,6.57467790209419,words_only
Fetisch,37,6.65631565717917,6.6342461718643,words_only
Fettauge,32,6.67941915377688,6.67725716813865,words_only
Fettfleck,38,6.59536736550847,6.59972196849768,words_only
Fettgehalt,37,6.64341640949485,6.6285607983564,words_only
Fettleber,38,6.68658671887382,6.66704364506874,words_only
Fettleibigkeit,40,6.68838261286075,6.70964458439931,words_only
Fettnäpfchen,40,6.50899644319776,6.55578944632377,words_only
Fettsack,39,6.60820978437803,6.57533766460317,words_only
Fettstift,33,6.71006895350109,6.71987835704114,words_only
Fettstoffwechsel,37,6.74850894276877,6.74207947816988,words_only
Fettsucht,42,6.5526282370801,6.53051140683795,words_only
Fettwanst,27,6.87420227549063,6.8658418226252,words_only
Fetzen,37,6.55021658639607,6.52254574989368,words_only
Feuchtigkeit,35,6.53189016299318,6.55789405269479,words_only
Feuchtigkeitscreme,36,6.72178583751595,6.70109183655137,words_only
Feudalherr,14,6.97512945304824,6.88631605770197,words_only
Feudalismus,36,6.7431641165031,6.71902750034925,words_only
Feudalstaat,17,7.05599092706773,6.97069171208739,words_only
Feuer,43,6.39144904387698,6.39334194488835,words_only
Feueralarm,36,6.54867620740335,6.54108591547133,words_only
Feueranzünder,38,6.71138409572119,6.6862412980154,words_only
Feuerball,38,6.45876879373835,6.47501574419898,words_only
Feuerbefehl,36,6.54845097967886,6.57404800145504,words_only
Feuerbestattung,41,6.73077325707004,6.72843301734576,words_only
Feuerbrand,35,6.67149477534591,6.66031716013643,words_only
Feuerchen,39,6.71414195781112,6.67979019708726,words_only
Feuerfresser,39,6.79486850120841,6.76048333062729,words_only
Feuergefecht,37,6.68293982224185,6.67432613619986,words_only
Feuergeschwindigkeit,40,6.85176455480399,6.82887054455705,words_only
Feuerglocke,37,6.70514660149578,6.6628350303076,words_only
Feuerherd,42,6.8169768859645,6.78121627646626,words_only
Feuerholz,39,6.45328028343819,6.44241584957694,words_only
Feuerkraft,40,6.43260461904031,6.47354106610728,words_only
Feuerkugel,43,6.50937477552487,6.55766760567943,words_only
Feuerleiter,38,6.53463651564756,6.57643602873721,words_only
Feuerlinie,37,6.6515457669925,6.66023179073275,words_only
Feuerlöschanlage,38,6.90711311954775,6.86646648622985,words_only
Feuerlöscher,36,6.51005925423189,6.52901243276681,words_only
Feuermelder,37,6.61504133349656,6.59561868778327,words_only
Feuerpause,41,6.51157363178843,6.5365536332908,words_only
Feuerprobe,38,6.63266318942308,6.59977643061228,words_only
Feuerrad,37,6.5284246439509,6.55214277793425,words_only
Feuerregen,40,6.62278384325908,6.60319054940468,words_only
Feuerreifen,36,6.5838383007316,6.61713578205322,words_only
Feuerring,38,6.637772453787,6.6226112232104,words_only
Feuersbrunst,25,6.96317643647208,6.94421299268665,words_only
Feuerschaden,40,6.70760494496902,6.680404252079,words_only
Feuerschein,39,6.52201279027072,6.56546974812168,words_only
Feuerschlucker,36,6.63963775825434,6.66607440821462,words_only
Feuerschutz,48,6.47691918033585,6.50593953799845,words_only
Feuerspritze,38,6.6072993817711,6.62606944414888,words_only
Feuerstein,40,6.50048223484076,6.51368874106696,words_only
Feuerstelle,37,6.55533378047568,6.5439378047198,words_only
Feuerstellung,37,6.67757265255407,6.63925856026208,words_only
Feuerstrahl,39,6.54802430110796,6.56503464039997,words_only
Feuersturm,38,6.56278973963031,6.57480949030667,words_only
Feuersäule,37,6.58224102055126,6.60198690528186,words_only
Feuertaufe,42,6.73856601611875,6.71138049787798,words_only
Feuerteufel,40,6.60753683000058,6.56958263685104,words_only
Feuertod,37,6.56620896499708,6.5717506711276,words_only
Feuertopf,39,6.43890876263704,6.46978222162312,words_only
Feuertreppe,36,6.66401066405851,6.64806065961881,words_only
Feuerversicherung,35,6.83462352186576,6.74033567151515,words_only
Feuervogel,36,6.50127758441467,6.52274055720675,words_only
Feuerwache,40,6.46161479508504,6.45516253426434,words_only
Feuerwaffe,39,6.4871959715086,6.4791403240801,words_only
Feuerwalze,36,6.63259611204506,6.62749445992721,words_only
Feuerwasser,40,6.43853011049712,6.49474159412117,words_only
Feuerwehr,40,6.43162936191345,6.45391118275895,words_only
Feuerwehrauto,36,6.71521029436539,6.69089544181463,words_only
Feuerwehrfahrzeug,40,6.59653855863203,6.61632266873923,words_only
Feuerwehrleiter,40,6.61484313557823,6.65273968275063,words_only
Feuerwehrleute,35,6.6781155816388,6.60532413462803,words_only
Feuerwehrmann,41,6.59542473564136,6.56153151512902,words_only
Feuerwehrschlauch,38,6.72848773595213,6.73202447431253,words_only
Feuerwehrwagen,37,6.68232617746103,6.67377187350632,words_only
Feuerwehrübung,37,6.81591955070785,6.79458382947569,words_only
Feuerwerk,38,6.40531744761859,6.4174785473229,words_only
Feuerwerker,32,6.44978844727128,6.45074603026154,words_only
Feuerwerkskörper,41,6.66494478077402,6.63473489541237,words_only
Feuerwolke,35,6.58567401944507,6.59642743828431,words_only
Feuerzange,35,6.54800870856386,6.59659144895495,words_only
Feuerzauber,37,6.62027925534879,6.61516415634041,words_only
Feuerzeichen,39,6.59811640050504,6.58122232692783,words_only
Feuerzeug,42,6.44353137975571,6.47644188804702,words_only
Feuilleton,14,6.71786237235794,6.72438132660273,words_only
Fiasko,30,6.62256050878821,6.62398645197834,words_only
Fibel,23,6.68702644155479,6.70640797318591,words_only
Fibrose,16,6.80306735524213,6.78779208922229,words_only
Fichte,38,6.46321749528511,6.49097936996935,words_only
Fichtenholz,35,6.69376451761061,6.68957438759226,words_only
Fichtennadel,35,6.80737193928024,6.79465877976833,words_only
Fick,32,6.73650362299045,6.7349788722859,words_only
Ficke,15,6.86324546925843,6.85432793545649,words_only
Ficker,31,6.85043498980609,6.84144733593036,words_only
Fidibus,9,6.94828699609112,6.9174074510149,words_only
Fieber,39,6.43078622451941,6.42207280700062,words_only
Fieberanfall,42,6.62077762155369,6.67208641408183,words_only
Fieberthermometer,35,6.84408245031613,6.81512153665481,words_only
Fiebertraum,37,6.43204302658941,6.50239920847459,words_only
Fieberwahn,36,6.67949193063985,6.69325957123106,words_only
Fiesling,35,6.72313301700139,6.69979748523384,words_only
Figur,38,6.4520416430622,6.48420491246226,words_only
Fiktion,34,6.62362868548676,6.61250747661953,words_only
File,5,6.74543762054086,6.8097155391243,words_only
Filet,35,6.63051043058903,6.60251143448707,words_only
Filetstück,32,6.77235276615548,6.7583198536843,words_only
Filiale,37,6.55445039097865,6.54756799330895,words_only
Filibuster,5,6.86451071506867,6.78698708124441,words_only
Filius,6,6.44100450888764,6.59046194537321,words_only
Film,38,6.43276202778983,6.44084028704711,words_only
Filmangebot,34,6.71104128433394,6.66994574235933,words_only
Filmarbeit,36,6.56533339098511,6.5718063876768,words_only
Filmarchitekt,27,7.08073937919435,7.05755434238115,words_only
Filmaufnahme,37,6.63203713660369,6.63917084800348,words_only
Filmbild,33,6.63327780812299,6.61128191947961,words_only
Filmbranche,36,6.6905348740219,6.65697167361942,words_only
Filmchen,38,6.5630884930712,6.61480708134286,words_only
Filmdarsteller,36,6.6659233456237,6.63107663387354,words_only
Filmdiva,18,7.00505367937489,6.9264091222423,words_only
Filmemacher,33,6.92974459045944,6.90779288811026,words_only
Filmemacherin,31,6.9435175753676,6.91402533196685,words_only
Filmfest,41,6.53716125197024,6.55628883358497,words_only
Filmfestival,36,6.56701135023867,6.57477745212501,words_only
Filmfigur,38,6.59618114115722,6.58933487477045,words_only
Filmfirma,25,6.77517030280205,6.785413715869,words_only
Filmformat,39,6.74396421165593,6.73119535081242,words_only
Filmgenre,27,6.79464572561312,6.8041484739058,words_only
Filmgeschichte,46,6.60842748825059,6.62680121951477,words_only
Filmgeschäft,44,6.55751825587041,6.57600585226249,words_only
Filmgesellschaft,37,6.7301281602827,6.74254665195846,words_only
Filmhandlung,39,6.64738248999744,6.65867189190435,words_only
Filmhochschule,38,6.66174895217996,6.6723915291938,words_only
Filmindustrie,38,6.67461524563106,6.64512121145064,words_only
Filmkamera,38,6.62081796005143,6.62228019967022,words_only
Filmkarriere,38,6.6461378830915,6.6772250505032,words_only
Filmklassiker,39,6.65477465557608,6.62759906565284,words_only
Filmkomponist,34,6.67656616833869,6.72824683372255,words_only
Filmkritiker,38,6.63834546832842,6.66534535278335,words_only
Filmkulisse,40,6.60730661760048,6.59969225608868,words_only
Filmkunst,37,6.62202178719028,6.59884034012665,words_only
Filmleinwand,40,6.81854836334507,6.80795921899442,words_only
Filmleute,40,6.62435360686533,6.61395417472341,words_only
Filmmarkt,37,6.9541099307809,6.90976413312887,words_only
Filmmaterial,37,6.65558811773967,6.64434161938323,words_only
Filmmusik,40,6.57143139744177,6.58275896157615,words_only
Filmplakat,34,6.67446998153397,6.68268265801945,words_only
Filmpreis,40,6.53205955959461,6.55911554519534,words_only
Filmpremiere,33,6.70200815559384,6.71860339890746,words_only
Filmproduktion,40,6.59943022534324,6.58319862836762,words_only
Filmproduzent,40,6.59990721764986,6.6330165630434,words_only
Filmregisseur,40,6.60059996075872,6.6346998005537,words_only
Filmrolle,39,6.61818778980797,6.59084263833667,words_only
Filmschauspieler,39,6.67274623821121,6.64343318875438,words_only
Filmschule,40,6.58052319586651,6.58751651053612,words_only
Filmsequenz,39,6.60504447193369,6.62037510683767,words_only
Filmstar,39,6.47728366039757,6.49092939014609,words_only
Filmstreifen,39,6.62728667444412,6.5982056337147,words_only
Filmstudio,39,6.51041702404097,6.49480073864638,words_only
Filmszene,39,6.58088442956174,6.58534024460185,words_only
Filmteam,38,6.57979363627047,6.5994637872393,words_only
Filmtechnik,34,6.59793534206005,6.61608564694757,words_only
Filmtheater,37,6.56884713517477,6.59975369614461,words_only
Filmtheorie,39,6.69924049161494,6.62771042412058,words_only
Filmtitel,37,6.69785499253662,6.66496729730205,words_only
Filmversion,37,6.53724082477092,6.54681178668437,words_only
Filmvertrag,41,6.58477007096546,6.57041865639446,words_only
Filmvertrieb,37,6.58885804069016,6.60776080342375,words_only
Filmvorführer,45,6.60227808233301,6.62520708588899,words_only
Filmvorführung,43,6.62768766404639,6.58262184185931,words_only
Filmvorschau,37,6.52816177138968,6.55194936218883,words_only
Filmvorstellung,36,6.62167788611075,6.59632144946671,words_only
Filmwelt,36,6.47213183560115,6.50824465044795,words_only
Filmzensur,34,6.99117114432611,6.91608855327818,words_only
Filter,39,6.50556282971962,6.44315406588013,words_only
Filteranlage,39,6.67238564624051,6.67514243202033,words_only
Filterkaffee,41,6.60101734871235,6.62446404603223,words_only
Filtersystem,40,6.60966759236296,6.66676922544741,words_only
Filterung,39,6.6731018599427,6.65352669850027,words_only
Filz,39,6.54837197573715,6.593701295411,words_only
Filzhut,37,6.64095131816218,6.65588552755661,words_only
Filzlaus,30,6.8253680515863,6.85167816776472,words_only
Filzschreiber,32,6.86348975578988,6.83573024721303,words_only
Filzstiefel,36,6.78340306842941,6.79438251417917,words_only
Filzstift,37,6.59247389896332,6.57242536951778,words_only
Fimmel,22,6.76463737420545,6.74520547252711,words_only
Finale,38,6.41508439507367,6.44232834080447,words_only
Finalspiel,38,6.57858556481342,6.59655409395039,words_only
Finanz,38,6.46553309180353,6.45611005156525,words_only
Finanzabteilung,38,6.6532109578688,6.647414049231,words_only
Finanzamt,43,6.47117657122878,6.47168858688551,words_only
Finanzbehörde,38,6.69281889299827,6.66863902699886,words_only
Finanzberater,34,6.68712721801437,6.64148852720109,words_only
Finanzberatung,37,6.59516544987715,6.62082872824179,words_only
Finanzbereich,40,6.5707794832189,6.55867639046259,words_only
Finanzbericht,39,6.54181757737967,6.52794274503849,words_only
Finanzbranche,39,6.66542792587762,6.67327128553728,words_only
Finanzchef,35,6.62897870346069,6.59763820454461,words_only
Finanzdienstleister,38,6.78302471983734,6.75706665362745,words_only
Finanzdirektor,42,6.72383839583334,6.68816720040022,words_only
Finanzdistrikt,36,6.76611033703368,6.78993163620377,words_only
Finanzen,36,6.50778721056412,6.52337100034283,words_only
Finanzexperte,40,6.57845834035596,6.61500178665904,words_only
Finanzgenie,40,6.87116252297157,6.84491396693815,words_only
Finanzgeschäft,38,6.53284012053281,6.53241440696438,words_only
Finanzgesellschaft,41,6.66468059760257,6.66028320918165,words_only
Finanzhilfe,39,6.58146334374743,6.58342131798423,words_only
Finanzier,37,6.58522630203854,6.5951180909501,words_only
Finanzierung,37,6.49923266575301,6.53110368862637,words_only
Finanzinstitut,36,6.71885651421737,6.71125908109967,words_only
Finanzjahr,38,6.55097983381221,6.61006402177365,words_only
Finanzkontrolle,39,6.57409978906758,6.59430308360834,words_only
Finanzkrise,34,6.57506342889916,6.60277667394207,words_only
Finanzlage,42,6.56585247532421,6.56639410251279,words_only
Finanzleute,38,6.63985813365311,6.63686600806393,words_only
Finanzmakler,35,6.63449059807427,6.62362845527879,words_only
Finanzmanager,37,6.59880036431426,6.60991484671568,words_only
Finanzminister,35,6.58268861866192,6.55302331006096,words_only
Finanzministerium,37,6.72262555856369,6.71006156837125,words_only
Finanzmittel,40,6.57951885316775,6.59886198333751,words_only
Finanzplan,37,6.50165874088693,6.52205564687519,words_only
Finanzplanung,39,6.59892486576276,6.58560838060754,words_only
Finanzplatz,38,6.72521696309681,6.73904702761707,words_only
Finanzpolitik,33,6.64325174945524,6.61849636634539,words_only
Finanzspritze,40,6.76789998767783,6.73260218935092,words_only
Finanzvorstand,34,6.65558831909385,6.64186240339937,words_only
Finanzwelt,39,6.5486194847303,6.53928261150454,words_only
Finanzzentrum,37,6.65359116183163,6.66421216484237,words_only
Findelkind,35,6.69592660152628,6.72313283781231,words_only
Finderlohn,35,6.59562870375655,6.63229790027372,words_only
Findigkeit,30,6.67255782745871,6.66626081764129,words_only
Finesse,24,6.67610975322219,6.67081181827803,words_only
Finger,38,6.41737691026763,6.45767863842318,words_only
Fingerabdruck,43,6.54322498076715,6.56664247141491,words_only
Fingerdruck,38,6.52855800021519,6.49464781959694,words_only
Fingerfertigkeit,38,6.79471798976202,6.77207016947381,words_only
Fingerhut,35,6.6276789181671,6.62852976922514,words_only
Fingerknochen,40,6.61667522639065,6.62050593532033,words_only
Fingerknöchel,36,6.66908273187392,6.66651974261053,words_only
Fingerling,28,6.74290988548133,6.73028343280498,words_only
Fingernagel,35,6.48825582074071,6.51922256538634,words_only
Fingersatz,36,6.71656452632867,6.71929283804592,words_only
Fingerspitze,40,6.51359654960066,6.54656240195718,words_only
Fingerspitzengefühl,35,6.74343659831802,6.75976528808227,words_only
Fingerzeig,28,6.97636832554138,6.94423872455973,words_only
Fingerübung,35,6.74577164780647,6.7518043958615,words_only
Fink,30,6.67761285853721,6.68068692434275,words_only
Finken,21,6.72659278386391,6.72088420848355,words_only
Finne,20,6.95093402012055,6.86561852589813,words_only
Finsternis,36,6.54184578584107,6.56606506430403,words_only
Firewall,32,6.7346643787184,6.79728128423366,words_only
Firlefanz,18,6.81893056369717,6.77421493997204,words_only
Firma,39,6.45596634230431,6.47975117295723,words_only
Firmament,26,6.64206150571024,6.70014708236324,words_only
Firmung,39,6.601915517158,6.59126284543373,words_only
Firmware,34,6.90405951184271,6.87225507605102,words_only
First,20,6.56871867419106,6.61790076079198,words_only
Fisch,36,6.37725260286188,6.40328130348293,words_only
Fischauge,41,6.64395637894649,6.6404346013529,words_only
Fischbestand,35,6.71846885410058,6.70424008972899,words_only
Fischblut,39,6.64669388555702,6.65547859814005,words_only
Fischbrötchen,40,6.63706089742333,6.58998796052239,words_only
Fischchen,32,6.75999083009087,6.75014304095307,words_only
Fischdampfer,36,6.76916128167029,6.7620988272294,words_only
Fischer,41,6.50698800272016,6.52546781671503,words_only
Fischerboot,38,6.58712945070891,6.57221678283516,words_only
Fischerdorf,33,6.65489221253099,6.6768486160452,words_only
Fischerei,35,6.55584503818789,6.56442940623129,words_only
Fischereihafen,35,6.85618528991629,6.85713830679448,words_only
Fischereiwesen,38,6.90073329650375,6.89689662284667,words_only
Fischerhütte,40,6.68744550497165,6.68470996626325,words_only
Fischernetz,39,6.69736187112939,6.67119561735182,words_only
Fischfabrik,39,6.65111372950268,6.63836259491396,words_only
Fischfang,41,6.58785866454041,6.59258404969747,words_only
Fischfangflotte,33,7.06381244125953,7.01147070294535,words_only
Fischfilet,33,6.69531855206628,6.71498967375035,words_only
Fischfrau,34,6.66025942365821,6.63076006123815,words_only
Fischfutter,36,6.61383454949367,6.61221174282913,words_only
Fischgericht,34,6.50610341956982,6.59571041579617,words_only
Fischgeruch,39,6.62674626132529,6.64208563633341,words_only
Fischgräte,39,6.62406546972513,6.64148486234622,words_only
Fischhändler,37,6.57504403609188,6.54746585902044,words_only
Fischkopf,41,6.49065048897374,6.49601752708534,words_only
Fischkutter,37,6.62297386190045,6.60403952551322,words_only
Fischliebhaber,35,6.87138882929559,6.87659730951171,words_only
Fischmarkt,38,6.54288705430522,6.5403573553932,words_only
Fischmesser,36,6.64481830001576,6.64753744008804,words_only
Fischotter,35,6.81198505270741,6.79169956598655,words_only
Fischplatte,37,6.55071227364196,6.54915440690048,words_only
Fischrestaurant,40,6.73938605919722,6.74723979821705,words_only
Fischschwanz,30,6.73373040963912,6.72725975494681,words_only
Fischschwarm,33,6.76605294934619,6.740281520101,words_only
Fischsterben,40,6.9394057834463,6.88856485180241,words_only
Fischstäbchen,39,6.53878929942015,6.55987811067041,words_only
Fischsuppe,38,6.58726543111669,6.57681925275568,words_only
Fischteich,36,6.66163899777421,6.70005350529188,words_only
Fischvergiftung,37,6.72225426232762,6.70099086948412,words_only
Fischzucht,39,6.65146591741039,6.70168268971838,words_only
Fischzug,37,6.72564228710293,6.70762606836715,words_only
Fisimatenten,2,7.28992283288962,6.96295877695091,words_only
Fiskus,16,6.84926016307444,6.78909544889805,words_only
Fistelstimme,10,6.98562238497003,6.97619003381076,words_only
Fittich,23,6.90727456336493,6.89035766011408,words_only
Fixer,34,6.53454742797524,6.57917606276063,words_only
Fixerin,30,6.51792309719949,6.5624475223949,words_only
Fixierung,36,6.55201238483032,6.56640204649733,words_only
Fixpunkt,37,6.51914828981018,6.53406012628675,words_only
Fixstern,17,6.89772830477155,6.83500381256321,words_only
Fjord,21,6.66626036011219,6.64803009299441,words_only
Flachbildschirm,38,6.72300227423064,6.71958982051307,words_only
Flachheit,38,6.59153003281828,6.62952634359166,words_only
Flachland,37,6.59848521640056,6.58428925222216,words_only
Flachmann,37,6.6641769737368,6.56947737962463,words_only
Flachzange,36,6.7021747621265,6.7006207588231,words_only
Fladen,34,6.62315799156792,6.65539526726166,words_only
Fladenbrot,37,6.5831200620712,6.6042668313183,words_only
Flagge,36,6.42987652118928,6.49201333962648,words_only
Flaggenmast,33,6.8819677192341,6.83905585755144,words_only
Flaggschiff,31,6.62873520975076,6.63716747593741,words_only
Flair,30,6.60498383618251,6.66999000991095,words_only
Flakfeuer,7,7.049596112357,6.91733836795485,words_only
Flakon,26,6.84598813705015,6.86939785301803,words_only
Flamen,14,6.60851116965676,6.59282880205722,words_only
Flamenco,30,6.7119640729117,6.70602500379778,words_only
Flamingo,38,6.57066998069456,6.57202700148954,words_only
Flamme,39,6.42435088520211,6.46218575445025,words_only
Flammenmeer,29,6.9301368423346,6.93086666007108,words_only
Flammenwerfer,40,6.59124819307466,6.59043966800276,words_only
Flanell,25,6.85446536929036,6.79467640562753,words_only
Flanke,38,6.57999165122691,6.57863927274812,words_only
Flankenangriff,35,6.97389921718115,6.94101633973894,words_only
Flankendeckung,34,6.96895662083785,6.96286660089325,words_only
Flasche,42,6.40078629136687,6.39727430103786,words_only
Flaschenbier,38,6.64771610429769,6.6468141963455,words_only
Flaschengeist,37,6.58641090314525,6.59927232322529,words_only
Flaschenhals,42,6.62953355729228,6.63906410256303,words_only
Flaschenkind,37,6.66189818787566,6.63252005003248,words_only
Flaschenkürbis,35,6.92726794624695,6.89508236172697,words_only
Flaschenpost,39,6.6390959464142,6.58992816836443,words_only
Flaschenzug,36,6.52581266824932,6.57162682857168,words_only
Flaschenöffner,35,6.62928564915781,6.6419538599154,words_only
Flash,26,6.65652609805382,6.74443511099152,words_only
Flatrate,32,6.87338299963744,6.85192540464935,words_only
Flatterhaftigkeit,27,7.02317316535577,6.98565334098732,words_only
Flattersatz,16,7.10362758553899,7.01695114604526,words_only
Flaum,33,6.66924252446484,6.67253896076184,words_only
Flaute,38,6.64185727639658,6.63620213930732,words_only
Flechte,32,6.60967650794663,6.63208499806279,words_only
Fleck,37,6.39392225782813,6.43848418827835,words_only
Fleckchen,32,6.78870055307236,6.77134243724515,words_only
Flecken,38,6.37636476191295,6.44495001567262,words_only
Fleckenentferner,31,6.87923113854663,6.90370989594803,words_only
Fleckenwasser,31,6.68357654231231,6.70658351997242,words_only
Fleckfieber,32,6.72383245767458,6.75265317073461,words_only
Fledermaus,39,6.50550827591584,6.48770756698626,words_only
Flegel,31,6.64241844467484,6.70506071173418,words_only
Fleisch,38,6.44747920702248,6.44312160946062,words_only
Fleischberg,30,6.81081331957323,6.78310744980762,words_only
Fleischbrocken,40,6.68544960047934,6.70907717437423,words_only
Fleischbrühe,36,6.67026086655174,6.66975871579386,words_only
Fleischer,39,6.51084534486291,6.55668038540813,words_only
Fleischerei,39,6.5098763199278,6.53043038820007,words_only
Fleischerhandwerk,39,7.02259695547005,6.98044147911042,words_only
Fleischerladen,39,6.91610549026871,6.87121420102814,words_only
Fleischeslust,36,6.98351147290759,6.96323109372951,words_only
Fleischfabrik,38,6.67507237592844,6.69165609195722,words_only
Fleischfaser,37,6.79597728029037,6.78705976058324,words_only
Fleischfresser,35,6.58958190960155,6.58324821732456,words_only
Fleischgericht,38,6.63110835312696,6.64842477530154,words_only
Fleischhacker,37,6.95663563012671,6.87270301675309,words_only
Fleischklumpen,37,6.68580793963141,6.69987789736506,words_only
Fleischkonsum,40,6.62439540923072,6.60268481899655,words_only
Fleischlieferant,38,6.89093507081623,6.91559351066156,words_only
Fleischmarkt,38,6.55392889380075,6.54718605949121,words_only
Fleischmesser,38,6.58058479103524,6.59735257449006,words_only
Fleischration,31,7.05147406507699,6.98542131858326,words_only
Fleischsalat,37,6.65688206228921,6.66947896238954,words_only
Fleischsoße,45,6.68573579382653,6.72024633733491,words_only
Fleischspieß,39,6.68871658511733,6.69560874914472,words_only
Fleischstück,37,6.55296935460946,6.57263287884658,words_only
Fleischsuppe,38,6.67773504235925,6.69477192985986,words_only
Fleischtheke,33,6.79475086745793,6.78457047043788,words_only
Fleischtopf,40,6.65098070145801,6.59158495872247,words_only
Fleischwolf,38,6.65822850400239,6.64392121267351,words_only
Fleischwunde,37,6.63696211556019,6.66662949344496,words_only
Fleischwurst,39,6.59162425118014,6.54385065990688,words_only
Fleiß,42,6.5244578130216,6.48988698338135,words_only
Fleißarbeit,36,6.53356971159808,6.56038916106639,words_only
Flexibilität,41,6.52796590497685,6.52700377327801,words_only
Flickwerk,27,6.95391232983707,6.88191122711993,words_only
Flickzeug,33,6.59518272180035,6.66093936351665,words_only
Flieder,38,6.61255901422189,6.62014784509405,words_only
Fliegendreck,35,6.93117903136469,6.89110815141278,words_only
Fliegenfänger,38,6.70544835784956,6.68629262983788,words_only
Fliegengewicht,36,6.5959298219849,6.60468379621368,words_only
Fliegengitter,40,6.6260442980438,6.6956248098872,words_only
Fliegenklatsche,41,6.74355504072558,6.72039215304025,words_only
Fliegenpilz,37,6.53004082763845,6.54375491206064,words_only
Flieger,36,6.46636385718878,6.49696410876998,words_only
Fliegeralarm,37,6.79659594976701,6.77959072620029,words_only
Fliegerei,36,6.83574615365957,6.80197344785618,words_only
Fliehkraft,42,6.55629761543692,6.61435791402084,words_only
Fliese,43,6.54487255641109,6.55225469300713,words_only
Fliesenleger,38,6.6628871483469,6.68457048356637,words_only
Fließband,35,6.42557626068227,6.44478993775631,words_only
Fließheck,15,6.7551168802409,6.82678972373908,words_only
Flinte,34,6.67308097180584,6.61899580572253,words_only
Flipper,35,6.53029786103422,6.60122822037764,words_only
Flirt,38,6.45562981607833,6.46827650494257,words_only
Flittchen,36,6.66933494594817,6.68760984430867,words_only
Flitter,27,6.80526872435058,6.75168965952592,words_only
Flitzer,37,6.60482314399118,6.55893725490176,words_only
Flocke,36,6.51235033655008,6.50085865866243,words_only
Floh,42,6.50851967942793,6.53275979652,words_only
Flohmarkt,42,6.4335945157379,6.4361564700194,words_only
Flop,38,6.64951362172107,6.6586936816393,words_only
Flora,35,6.54987674107493,6.58024254002273,words_only
Floskel,40,6.71797769857662,6.67347399958419,words_only
Flosse,35,6.52536622940597,6.51418345894538,words_only
Flotte,36,6.49386860047463,6.46940034767637,words_only
Flottenkommando,30,6.8705364473954,6.84547905604354,words_only
Flottenstützpunkt,33,6.9249146678257,6.9382083239736,words_only
Flottenverband,33,6.81603313154905,6.78265596059248,words_only
Floß,37,6.45285975110827,6.52550695011257,words_only
Fluchtauto,38,6.61254289455898,6.6232798876665,words_only
Fluchthilfe,39,6.58171043231628,6.58351736972653,words_only
Fluchtmöglichkeit,38,6.63844000379104,6.63780133544062,words_only
Fluchtplan,39,6.52857352584181,6.53389003401258,words_only
Fluchtversuch,40,6.58951494986921,6.56525033171612,words_only
Fluchtwagen,38,6.4956498336472,6.53590479169577,words_only
Fluchtweg,38,6.45770653415605,6.49918370458404,words_only
Flugabwehr,37,6.51500654150564,6.54929098332981,words_only
Flugangst,37,6.52020650813129,6.5041207416317,words_only
Flugapparat,38,6.70745241278376,6.70230159237646,words_only
Flugbahn,37,6.46472820958021,6.49030290364827,words_only
Flugball,36,6.62903655879688,6.58757765931089,words_only
Flugbegleiter,37,6.6182540876993,6.61269970428323,words_only
Flugbegleiterin,41,6.53962365621624,6.56476458479078,words_only
Flugbereich,37,6.56895687252705,6.57967330219823,words_only
Flugbereitschaft,37,6.69139662749927,6.64896573980819,words_only
Flugblatt,40,6.55084137761444,6.54347231359454,words_only
Flugerfahrung,39,6.70883654399055,6.6845062787811,words_only
Flugfeld,38,6.60702979382286,6.60168303299135,words_only
Flugfähigkeit,39,6.61141999784894,6.61759270389232,words_only
Fluggast,35,6.6354184467833,6.601879737991,words_only
Fluggerät,45,6.57607382311309,6.54645504394368,words_only
Fluggeschwindigkeit,44,6.66234093242984,6.70201883221552,words_only
